 58 11 08  2  3  4  6  2  4  2  3191.0114
 58 11 09  2  9  7  5  3  2  3  3180.0 97
 58 11 10  3  9 12 32  7 15 15  7169.0 85
 58 11 11 48 32 22  9  9  5  5  3166.0 84
 58 11 12  3  6  4 12 22  9  9  9166.0 85
 58 11 13 12 15  7  5  3  4  3  3163.0 93
 58 11 14  5  3  2  0  3  3  2  7166.0 97
 58 11 15  6  6 12  5  9  2  2  3166.0 95
 58 11 16  9 18 12 12 12  7  2  3169.0 95
 58 11 17  6 12 18 12  6  6  5  6173.0 80
 58 11 18  4  3 15  6  9  7  9 15174.0 80
 58 11 19  6  5  6  6  6  7  2  2183.0 98
 58 11 20  5  5  3  6  5  5  2  0187.0106
 58 11 21  4  2  4  6  4  6  2  2194.0125
 58 11 22  6  5  2  4  4  2  2  2200.0142
 58 11 23  5  3  6 12 15  6  3  3213.0155
 58 11 24  0  0  9 18 18  9  7  7229.0178
 58 11 25  3  5  4  4 15 22 15 15243.0211
 58 11 26 15 12  4  6  7  9  9  6264.0237
 58 11 27  5 15  7 12  9 12  7  7268.0247
 58 11 28 18 27 27 22 27 12  9  6259.0258
 58 11 29 12 18 15 15 12 15  2  4263.0259
 58 11 30  0  3  2  4  4  2  0  0264.0260
 58 12 01  0  0  0  3  4  5  4  2268.0241
 58 12 02  6  5  6 22 32 27 27 56259.0234
 58 12 03 18 15  5  5  3  4  4  3241.0228
 58 12 04 22 15 27 56 67 56111 80241.0221
 58 12 05132 32 18 12  7  7  5  7253.0233
 58 12 06  7  5  5 22 22 15  5 12249.0227
 58 12 07  6 12  9  5  5  4  3  3253.0242
 58 12 08  2  0  2  7  9 15 27 18260.0255
 58 12 09 22 15 27 12  6  7  3  3254.0252
 58 12 10  4  7  9  3  2  3  0  2269.0258
 58 12 11  5  7  7 12  7  5  5 18256.0237
 58 12 12  7  7  0  5  5  4  7  9257.0211
 58 12 13 56 56 18 15 67 48 80 56260.0198
 58 12 14 22 15  6  7 27 18 27 27258.0185
 58 12 15  7  7  4 12  7 12 18 12235.0150
 58 12 16 27 32  9 22 18  9  7  4217.0142
 58 12 17  6  4  6  9  6 32 94 80204.0124
 58 12 18132 67 15 12 18  5  4 12202.0109
 58 12 19 32 39 18 27 22 15 12  6187.0 80
 58 12 20 12 18 18 18 15 15 12  9199.0 83
 58 12 21  9  7 12  7  9  6  7  5198.0 92
 58 12 22 15  4  7  6  9  7 15  9211.0114
 58 12 23  5  4 12 15 18 18 15  9215.0150
 58 12 24  9  7  9  7  7  5  5  6224.0185
 58 12 25  0  0  2  6  5  5  6 12230.0218
 58 12 26  9  9  4  7 18 18 18 18238.0229
 58 12 27  9 15 15 15 18 12  5  7227.0218
 58 12 28 18 12 15 12 15 15 12  9223.0183
 58 12 29 15  7  6  6 12  6  9 15219.0168
 58 12 30 12  6  9  9 22 15 12 12224.0175
 58 12 31  9  5  7  5 12  6  9  3226.0175
 59 01 01  0  0  2  3  3  2  0  0235.0221
 59 01 02  0  0  2  6  6  5  4  4250.0225
 59 01 03  7  9  9  7  7  4  6  2266.0229
 59 01 04  4  3  6  7  9 12  7  5270.0231
 59 01 05  7  5  4 22 27 27 39 67282.0243
 59 01 06 39 27 15 18 27 22 27 18290.0238
 59 01 07 32 22 18 15  6  7 22 27306.0247
 59 01 08 27 15  9 15  9 15 22 32278.0246
 59 01 09 39  9  7 12 22 80 39 94268.0245
 59 01 10 67 48 39 48 39 32 56 32282.0224
 59 01 11 39  9  7  5  9  7 15 22260.0218
 59 01 12 27  9  4  7 12 15 15 15251.0203
 59 01 13  6  7 12 12  6  9 15  4235.0192
 59 01 14  2  3 15  9  9  5  6 12224.0128
 59 01 15  7 22 15  9  5  4  3  3207.0120
 59 01 16  5  2  7 32 27 22 22 22213.0143
 59 01 17 12 27 18 18 27 22 12  7220.0168
 59 01 18 22 27 15 12 15 27 15 18237.0179
 59 01 19  7 15 12 12  9  7 12  5265.0202
 59 01 20  3  0  4  5  4  4  5  6294.0240
 59 01 21  2  0  4  4  5  4  5  2315.0255
 59 01 22  3  7 15  6  6  6  6  6337.0278
 59 01 23 15  6  5 12 15  5  5  4328.0270
 59 01 24  6  6  7  3  3  4  2  2334.0261
 59 01 25  4  4  3 22 32 32 32 12321.0255
 59 01 26  5 22  6 32 80 22  5  2314.0252
 59 01 27  0  7 12 15 12  9  7  7314.0263
 59 01 28 15  9  6  7  7  9 12  9322.0239
 59 01 29  5  6 12 18 15 18 32 27304.0213
 59 01 30 18 18  9 15  9  7  9  2262.0167
 59 01 31 15 27 22 18  7  6  7  6224.0143
 59 02 01 12 15  9 12 18 12  6  5205.0141
 59 02 02  6 32 32 27 27 18 18 27205.0141
 59 02 03 27 12  9 27 22 22 18 39204.0140
 59 02 04 48 32 18 27 39 27 39 56201.0137
 59 02 05 22 39 22 22 22 27 18 22191.0128
 59 02 06 27 12  7 22 18 18 27 15195.0114
 59 02 07 15 12  6  9 18  9 12  4182.0124
 59 02 08  5  6  9 12 15 12 12 27182.0 90
 59 02 09 39 39 48 18 18 12  4  7174.0 87
 59 02 10  9  4  2  4  3  5  5 12190.0100
 59 02 11  4 22 22 94 56 39 22 32199.0100
 59 02 12 22 48 18 27 18 18 15 22199.0101
 59 02 13 22  7  5 18 32 27 32 27201.0106
 59 02 14 18 27 22 27 67 48 18  9199.0129
 59 02 15 18 67 67 48 32 32 27  6213.0133
 59 02 16 48 80 48 15 56 67 94 80214.0144
 59 02 17 67 39 48 12  7  7  7  3220.0170
 59 02 18  5  3  4  5  3  6  5  5218.0170
 59 02 19 12 22 18 12 15  9  7  4218.0175
 59 02 20  0  4  6  7  5  3  3  3228.0160
 59 02 21  3  2 12  9  7  5  7  5224.0163
 59 02 22 15 32 18 27  9 15  7 15219.0171
 59 02 23 22 22 32 22 15  3  3  0212.0186
 59 02 24  0  2  4  6  6  4  3  6220.0190
 59 02 25 18 39 94 67 94154 56 32227.0181
 59 02 26 56 56 94 39 39 39 32 32219.0176
 59 02 27 18 27 12 15 32 67 48 22211.0163
 59 02 28 39 48 15 27 48 48 67 56201.0186
 59 03 01 39 48 48 32 39 67 27 32187.0158
 59 03 02 27 32 39 27 32 22 39 27181.0151
 59 03 03 22 32 22 22 18 22 18 27181.0151
 59 03 04 18  9 15 18 12 12 18  7178.0146
 59 03 05 15 15 15  7  6 12 18 12179.0152
 59 03 06 12 12  6  4  5  3  4  2190.0148
 59 03 07  2  3  4  7  6  7  9 12188.0150
 59 03 08 39 18  7  5  4  6  3  4191.0155
 59 03 09  6  6  5  4  4  6  2  0198.0164
 59 03 10  0  0  6  6  3  2  0  2204.0156
 59 03 11  2  0  5  5  6  3  9  5201.0148
 59 03 12 18 18 18 22 27 18 18  5194.0126
 59 03 13  7 15  9 12 18  9  6 18207.0159
 59 03 14  3  7 15 12  9  5  4  6215.0173
 59 03 15 12  7  5  9  6  3  2  6235.0216
 59 03 16  9  4  5  4  3  2  3  4246.0225
 59 03 17  5  9  7  4  4  6  4  6259.0228
 59 03 18  2  7  3  4  6  5  3 27274.0230
 59 03 19  4  4  5  9  7  6  9  3281.0234
 59 03 20  5  7  7  5  6  4  4  3285.0238
 59 03 21  4  3  5  9  7  7  5  5287.0230
 59 03 22  3  3  4  6  7  5  4  7262.0208
 59 03 23 12 22 15  6  6  9 12  6258.0194
 59 03 24  7  6  7 12  9  7  7  5247.0178
 59 03 25  9 56 18  9 32 56 48 18248.0199
 59 03 26  9  5 27 94207 56 94154247.0190
 59 03 27154179236111236236179 94246.0178
 59 03 28 18 56 32 56 94132154154248.0173
 59 03 29111 94 94 67 67 80 56 12245.0217
 59 03 30 18 22 32 48 15  7  7  7258.0233
 59 03 31 12 15 12 15 15  9 27 48254.0248
 59 04 01 22 27 22  4  4  3  4  2256.0243
 59 04 02  2  4  5  9  5  5 12  9236.0242
 59 04 03 18 15 12 18  9  7  3 12216.0174
 59 04 04 12 12  6  6  3  6  5  4215.0159
 59 04 05 12  6  4  6  6  6  6  3196.0124
 59 04 06  7  4  5  5  5  7  9  6196.0108
 59 04 07  7  6  4  7  9  5 18  9217.0107
 59 04 08 12 18 18 15 22 18 15 56215.0136
 59 04 09 80 94 39 27  6  9 56 39215.0161
 59 04 10 39 48179154154132 56 18220.0177
 59 04 11 22 18 22 27 15  9 22 48232.0197
 59 04 12 22 15  7 12  6  5  3 12224.0189
 59 04 13 12  7 15  6 12  7  9  5209.0178
